[4:12];[7:3];[7:10];[7:14]
587.96;0.904616;71.7448;0.016355
588.449;0.904616;71.7448;0.0205847
587.472;0.904572;71.8895;0.0149451
586.984;0.904572;71.8895;0.0194568
588.083;0.579664;72.0197;0.0140991
588.815;0.579664;72.0197;0.0177649
589.059;0.904572;72.1065;0.0191748
588.449;0.904572;72.1065;0.0140991
587.716;0.904616;72.1644;0.0194568
588.449;0.904616;72.1644;0.016637
587.716;1.14043;72.2222;0.015791
588.571;1.14043;72.2222;0.015791
587.35;1.14043;72.2656;0.0149451
587.35;1.14043;72.2656;0.0191748
588.083;0.904572;72.2946;0.0146631
588.937;0.904572;72.2946;0.0146631
589.303;0.904616;72.3235;0.0191748
588.205;0.904616;72.3235;0.0140991
587.96;0.904572;72.338;0.0194568
588.571;0.904572;72.338;0.0140991
587.96;1.14039;72.3524;0.015791
587.96;1.14039;72.3524;0.0203027
587.472;1.14039;72.3669;0.0149451
586.862;1.14039;72.3669;0.0183289
587.96;1.14043;72.3814;0.0149451
589.303;0.904616;72.3814;0.0140991
589.547;0.904616;72.3958;0.0200208
587.96;0.904572;72.3958;0.0143811
587.35;0.904572;72.3958;0.0186108
588.327;0.904572;72.3958;0.0186108
588.083;0.904616;72.4103;0.0149451
588.205;0.904616;72.4103;0.0177649
587.35;0.904616;72.4103;0.0194568
587.35;0.904616;72.4103;0.0174829
588.205;0.904616;72.4103;0.016073
588.449;0.904616;72.4103;0.016637
589.303;1.14043;72.4103;0.0203027
588.327;0.904616;72.4103;0.0146631
587.228;0.904616;72.4248;0.0186108
588.205;0.904616;72.4248;0.0146631
588.083;0.904616;72.4682;0.0146631
588.327;0.904616;72.4682;0.0138171
587.35;0.904572;72.526;0.0191748
587.106;0.904572;72.526;0.0188928
588.205;0.904616;72.5694;0.0177649
588.937;0.904616;72.5694;0.016073
589.425;1.14039;72.6128;0.0203027
588.693;1.14039;72.6128;0.0149451
587.838;0.904572;72.6273;0.0177649
588.571;0.904572;72.6273;0.0149451
588.083;1.14039;72.6563;0.0143811
588.083;1.14039;72.6563;0.0197388
586.862;1.14043;72.6563;0.0183289
587.106;1.14043;72.6707;0.0143811
588.327;1.14043;72.6707;0.0186108
589.181;1.14043;72.6707;0.0186108
589.303;0.904572;72.6852;0.0200208
588.937;1.14043;72.6997;0.0200208
587.472;1.14043;72.6997;0.0174829
587.96;1.14043;72.6997;0.0143811
588.815;1.14043;72.7865;0.0129712
588.327;1.14043;72.7865;0.0129712
587.472;0.904572;72.8877;0.0186108
586.984;0.904572;72.8877;0.0146631
588.693;0.904572;72.9456;0.0200208
588.937;1.33522;72.9456;0.0149451
589.303;1.33522;73.0035;0.0194568
588.571;1.33522;73.0035;0.0169189
587.716;1.33522;73.0469;0.016637
588.083;1.14039;73.0469;0.016637
588.571;1.14039;73.0758;0.0135352
588.083;1.14039;73.0758;0.0135352
587.838;1.14043;73.0903;0.0149451
586.862;1.14043;73.0903;0.0200208
587.96;1.14043;73.1192;0.0205847
589.303;1.14043;73.1337;0.0149451
589.303;1.14043;73.1337;0.0191748
587.838;1.14043;73.1337;0.0180469
587.594;1.14043;73.1481;0.015791
587.96;1.14043;73.1481;0.0191748
588.937;1.14043;73.1481;0.0135352
587.96;1.14043;73.1481;0.0200208
587.228;1.14043;73.1626;0.0146631
587.106;0.904572;73.1626;0.0146631
588.083;0.904572;73.1626;0.0203027
589.425;1.14043;73.1626;0.016073
589.181;1.14043;73.1626;0.0186108
588.327;1.14043;73.1626;0.0146631
587.838;1.14043;73.1771;0.015509
587.96;1.14043;73.2494;0.0180469
588.693;1.14043;73.2494;0.0138171
587.96;1.33522;73.3218;0.0169189
587.716;1.33522;73.3218;0.016355
587.228;1.14043;73.3796;0.0146631
587.96;1.14043;73.3796;0.0200208
589.425;1.14043;73.3796;0.0138171
589.059;1.14043;73.423;0.0188928
588.449;0.904616;73.423;0.015791
587.838;0.904616;73.4664;0.0146631
588.205;1.14043;73.4664;0.0205847
588.937;1.14043;73.6256;0.0140991
587.96;1.14043;73.6256;0.0140991
587.716;1.14043;73.7703;0.0177649
587.716;1.14043;73.886;0.0143811
588.205;1.14043;73.886;0.0194568
588.937;1.14039;73.9728;0.0174829
589.303;1.14039;73.9728;0.0177649
588.937;1.14043;73.9728;0.016355
588.083;1.14043;74.0307;0.0140991
587.96;0.904572;74.0885;0.0172009
588.937;0.904572;74.0885;0.0152271
587.716;0.904572;74.1319;0.015509
587.472;0.904572;74.1319;0.0143811
587.716;1.14043;74.1609;0.0143811
588.327;1.14043;74.1609;0.0188928
589.303;1.14043;74.1609;0.0143811
588.937;1.14043;74.1898;0.0172009
588.815;1.14043;74.2188;0.0205847
587.96;1.14043;74.2188;0.0138171
587.716;1.14043;74.2188;0.0205847
588.449;1.14043;74.2911;0.015791
587.472;1.14043;74.3634;0.0143811
587.472;1.14043;74.3634;0.0200208
587.716;1.14043;74.3634;0.0200208
588.083;1.14043;74.4213;0.0180469
589.059;1.14043;74.4213;0.0146631
588.937;1.14043;74.4647;0.0169189
588.937;1.14043;74.4936;0.0203027
588.083;1.14043;74.4936;0.0138171
588.205;1.14039;74.5226;0.015509
588.937;1.14039;74.5226;0.016637
587.472;0.904572;74.5515;0.0143811
586.984;0.904572;74.5515;0.0205847
587.35;1.14043;74.566;0.0149451
587.594;1.14043;74.566;0.0180469
589.303;0.904572;74.5804;0.0152271
588.815;0.904572;74.5804;0.015791
588.815;1.14043;74.5804;0.0197388
588.693;1.14043;74.5804;0.0138171
588.571;1.14043;74.5949;0.0152271
588.571;1.14043;74.5949;0.0174829
587.472;1.14043;74.5804;0.0135352
587.472;1.14043;74.5804;0.0211487
587.106;1.14043;74.5804;0.016073
587.35;1.14043;74.5804;0.0174829
589.303;1.33522;74.5804;0.015791
588.815;1.33522;74.5804;0.0152271
588.571;1.33522;74.5804;0.0194568
588.693;1.33522;74.5804;0.0140991
588.205;1.14039;74.5804;0.0146631
588.937;1.14039;74.5804;0.0188928
587.838;1.14039;74.5804;0.0132532
587.716;1.14039;74.5804;0.0211487
586.862;1.14043;74.5804;0.0169189
587.228;1.14043;74.5804;0.0169189
589.059;1.33522;74.5804;0.0169189
588.937;1.33522;74.5804;0.0140991
588.327;1.33522;74.5804;0.0183289
588.571;1.33522;74.5804;0.0149451
588.205;1.14039;74.6528;0.0180469
588.571;1.14039;74.6528;0.0197388
587.594;1.14043;74.7106;0.015509
586.984;1.14043;74.7106;0.0205847
587.106;1.14043;74.7106;0.016637
587.228;1.14043;74.7541;0.0186108
588.937;1.33519;74.7975;0.0217126
588.815;1.33519;74.7975;0.0135352
587.96;1.14043;74.8264;0.0180469
588.205;1.14043;74.8264;0.0152271
588.571;1.14043;74.9132;0.0172009
588.693;1.14043;74.9132;0.0146631
587.838;1.14043;74.9132;0.0211487
587.106;1.14043;74.9855;0.0205847
587.35;1.14043;74.9855;0.015791
587.472;1.14043;75.0579;0.0149451
588.083;1.14043;75.1013;0.0197388
588.693;1.14043;75.1013;0.0132532
587.838;1.14043;75.1013;0.0132532
587.96;1.14039;75.1447;0.016355
587.96;1.14039;75.1447;0.0217126
588.083;1.14043;75.2459;0.0138171
587.35;1.14043;75.2459;0.0225586
586.984;1.33519;75.3183;0.0140991
587.472;1.33519;75.3183;0.0203027
587.716;1.14039;75.3906;0.0149451
588.937;1.14043;75.434;0.0203027
588.449;1.14043;75.434;0.0129712
588.571;1.33519;75.4774;0.0208667
587.716;1.33519;75.4774;0.0172009
587.838;1.33522;75.5932;0.0129712
588.449;1.33522;75.5932;0.0219946
586.984;1.14039;75.7234;0.0143811
586.74;1.14039;75.7234;0.0191748
587.594;1.14039;75.8102;0.0152271
587.472;1.14039;75.8102;0.0149451
587.716;1.14039;75.8825;0.0217126
588.083;1.14039;75.8825;0.0132532
588.327;1.14043;75.9404;0.016073
588.083;1.14043;75.9404;0.0191748
587.472;1.33519;76.0417;0.0126892
588.083;1.33519;76.0417;0.0208667
587.472;1.33519;76.1429;0.0129712
586.496;1.33519;76.1429;0.0180469
586.618;1.14043;76.2153;0.016073
588.083;1.14043;76.2153;0.0146631
587.716;1.14039;76.2731;0.0222766
588.205;1.14039;76.2731;0.0138171
588.205;1.14039;76.3166;0.0197388
588.083;1.14039;76.3166;0.0203027
587.716;0.904572;76.4178;0.0132532
587.472;0.904572;76.4178;0.0211487
587.106;1.14039;76.5046;0.0174829
586.618;1.14039;76.5046;0.016637
586.74;1.14043;76.577;0.0183289
587.594;1.14043;76.577;0.0138171
587.96;1.14039;76.6348;0.0186108
588.083;1.14039;76.6348;0.0149451
587.96;1.14039;76.6782;0.0188928
587.96;1.14039;76.6782;0.0214307
587.838;1.14043;76.765;0.0140991
587.96;1.14043;76.765;0.0197388
586.984;1.14043;76.765;0.0197388
586.984;1.14043;76.8519;0.016355
586.984;1.14043;76.9242;0.0186108
587.472;1.14043;76.9242;0.016355
587.838;1.14039;76.9821;0.0172009
587.96;1.14039;76.9821;0.015509
588.083;1.33522;77.0255;0.0188928
588.327;1.33522;77.0255;0.0211487
588.449;1.33519;77.0544;0.0149451
587.35;1.33519;77.0544;0.0194568
587.594;1.33519;77.0833;0.0191748
587.106;1.33519;77.0833;0.015791
587.472;1.14039;77.0978;0.0208667
587.472;1.14039;77.0978;0.0186108
588.449;1.33519;77.1123;0.0174829
588.571;1.33519;77.1123;0.0169189
587.96;1.33522;77.1267;0.0177649
588.205;1.33522;77.1267;0.0208667
588.327;1.33519;77.1991;0.015791
587.838;1.33519;77.1991;0.0177649
587.472;1.33522;77.2714;0.0217126
586.862;1.33522;77.2714;0.0152271
587.228;1.33522;77.3148;0.0208667
587.716;1.33522;77.3148;0.0174829
587.838;1.33519;77.3438;0.0169189
588.205;1.33519;77.3438;0.0183289
588.205;1.33522;77.3727;0.0135352
587.96;1.33522;77.3727;0.0203027
588.327;1.33519;77.4016;0.0138171
587.594;1.33519;77.4016;0.0174829
587.716;1.33519;77.4161;0.0214307
587.716;1.33519;77.4161;0.0143811
586.984;1.14039;77.4306;0.0214307
587.472;1.14039;77.4306;0.0146631
587.838;1.14039;77.445;0.0197388
587.96;1.14039;77.445;0.0200208
588.083;1.14043;77.445;0.0135352
587.96;1.14043;77.445;0.0197388
588.327;1.33522;77.4595;0.0186108
587.35;1.33522;77.4595;0.016637
587.35;1.33522;77.4595;0.0211487
587.472;1.33522;77.4595;0.0143811
587.35;1.14039;77.4595;0.0205847
588.327;1.14039;77.4595;0.015791
587.472;1.33519;77.474;0.0152271
588.205;1.33519;77.474;0.0205847
588.693;1.33522;77.474;0.0143811
588.205;1.33522;77.474;0.0188928
588.205;1.50501;77.474;0.0138171
587.106;1.50501;77.474;0.0169189
587.838;1.33522;77.474;0.0203027
587.35;1.33522;77.474;0.0140991
586.984;1.33522;77.474;0.0203027
587.96;1.33522;77.474;0.0174829
588.083;1.33519;77.474;0.0183289
588.327;1.33519;77.474;0.0219946
588.815;1.33519;77.4884;0.0152271
588.815;1.33519;77.4884;0.0174829
587.838;1.33522;77.5463;0.0214307
587.35;1.33522;77.5463;0.0214307
587.472;1.33519;77.6042;0.0138171
587.106;1.33519;77.6042;0.0197388
587.228;1.33522;77.662;0.016637
587.96;1.33522;77.691;0.0183289
587.594;1.33522;77.691;0.0143811
588.205;1.33522;77.691;0.0217126
588.937;1.33519;77.7344;0.0169189
588.937;1.33519;77.7344;0.0172009
588.327;1.14043;77.908;0.0214307
587.228;1.14043;77.908;0.0152271
587.594;1.33519;78.0816;0.0140991
587.106;1.33522;78.2118;0.0138171
587.594;1.33522;78.2118;0.016637
587.96;1.33522;78.2118;0.0194568
587.472;1.33519;78.3131;0.0169189
588.327;1.33519;78.3131;0.0172009
588.693;1.33519;78.3999;0.0146631
588.693;1.33519;78.3999;0.016637
588.571;1.33519;78.588;0.015791
587.594;1.33519;78.588;0.0149451
587.228;1.33519;78.7616;0.0205847
587.96;1.33522;78.8918;0.0149451
587.472;1.33522;78.8918;0.0186108
587.35;1.33522;78.8918;0.015509
587.35;1.33522;78.8918;0.0214307
588.449;1.33522;79.0075;0.0208667
588.815;1.33522;79.0799;0.0188928
589.059;1.33522;79.0799;0.0172009
589.059;1.50501;79.2101;0.0174829
588.205;1.50501;79.2101;0.0140991
587.96;1.33522;79.3258;0.0140991
587.96;1.33522;79.3258;0.015509
587.96;1.50501;79.4126;0.0177649
587.35;1.50501;79.4126;0.0222766
586.984;1.33519;79.4705;0.016355
587.96;1.33519;79.4705;0.0191748
588.571;1.33522;79.5284;0.0200208
589.059;1.33522;79.5718;0.016355
588.937;1.33522;79.5718;0.0183289
587.96;1.33522;79.5718;0.0140991
587.96;1.33522;79.6007;0.0177649
588.327;1.33522;79.6007;0.0169189
587.838;1.33519;79.6296;0.0149451
587.716;1.33519;79.6296;0.0219946
587.228;1.33522;79.6586;0.0146631
588.083;1.33519;79.673;0.0191748
588.815;1.33519;79.673;0.0203027
588.571;1.33519;79.673;0.016073
588.693;1.33519;79.7454;0.0200208
587.96;1.33519;79.7454;0.0135352
587.716;1.33519;79.8177;0.0180469
587.96;1.33519;79.8177;0.0183289
588.449;1.33519;79.8756;0.0169189
588.083;1.33519;79.919;0.0217126
587.594;1.33519;79.919;0.0217126
587.96;1.33522;79.9624;0.0186108
588.937;1.33522;79.9624;0.0214307
589.059;1.33522;79.9624;0.015791
588.571;1.50501;79.9769;0.0200208
587.838;1.65752;79.9913;0.0143811
587.716;1.65752;79.9913;0.0169189
588.327;1.33519;79.9913;0.0191748
588.327;1.33519;79.9913;0.015509
588.327;1.33519;79.9913;0.0211487
588.327;1.33519;80.0058;0.0180469
588.083;1.50501;80.0058;0.0188928
588.937;1.50501;80.0058;0.016355
589.792;1.50501;80.0058;0.015509
588.693;1.50501;80.0058;0.0194568
588.327;1.50501;80.0058;0.0146631
587.594;1.33522;80.0203;0.015791
587.96;1.33522;80.0203;0.0205847
588.205;1.33522;80.0203;0.016355
587.716;1.33522;80.0203;0.0200208
587.716;1.33522;80.0203;0.0200208
587.716;1.33519;80.0203;0.0180469
588.937;1.33519;80.0203;0.0169189
589.547;1.50501;80.0203;0.0152271
588.449;1.50501;80.0203;0.0183289
587.472;1.50501;80.0203;0.0152271
587.716;1.50501;80.0203;0.015791
588.327;1.33522;80.0203;0.0211487
587.96;1.33522;80.0203;0.015791
587.716;1.50501;80.0203;0.0194568
587.96;1.50501;80.0203;0.0194568
587.472;1.50501;80.0347;0.0174829
588.815;1.50501;80.0347;0.0183289
589.303;1.33519;80.0926;0.0143811
588.693;1.33519;80.0926;0.0205847
587.472;1.50501;80.1649;0.016355
587.472;1.50501;80.1649;0.0152271
588.205;1.50501;80.2083;0.0217126
588.083;1.50501;80.2083;0.015509
587.472;1.33522;80.2373;0.0188928
588.083;1.33522;80.2373;0.0188928
588.083;1.50501;80.2807;0.0174829
589.059;1.50501;80.2807;0.0186108
589.059;1.50501;80.2951;0.0149451
588.937;1.50501;80.2951;0.0149451
587.96;1.50501;80.2951;0.0172009
587.96;1.33519;80.3096;0.016355
587.96;1.33519;80.3096;0.0152271
588.327;1.50501;80.3241;0.016073
587.594;1.33519;80.3385;0.0194568
587.472;1.33519;80.3385;0.0194568
588.083;1.33519;80.3385;0.0200208
589.059;1.33519;80.353;0.0191748
589.547;1.50501;80.4253;0.0149451
589.059;1.50501;80.4253;0.016637
588.083;1.50501;80.4977;0.0174829
588.327;1.50501;80.4977;0.0143811
588.205;1.33522;80.57;0.0205847
588.571;1.33522;80.57;0.016637
587.228;1.50501;80.6134;0.0188928
587.472;1.50501;80.6134;0.0152271
587.96;1.50501;80.6134;0.0197388
588.815;1.33519;80.6568;0.0183289
589.181;1.50501;80.7726;0.0205847
588.693;1.50501;80.7726;0.016637
587.716;1.50501;80.7726;0.016637
587.35;1.50501;80.8738;0.0169189
587.838;1.50501;80.8738;0.0183289
588.693;1.33519;80.9606;0.0169189
587.716;1.33522;81.0185;0.0183289
586.862;1.33522;81.0185;0.016073
588.205;1.33522;81.0185;0.0208667
589.059;1.50501;81.0764;0.0214307
589.059;1.6575;81.1053;0.015791
588.205;1.6575;81.1053;0.016073
587.838;1.50501;81.1343;0.0188928
587.472;1.50501;81.1343;0.0188928
588.327;1.50501;81.1632;0.0191748
588.693;1.50501;81.1632;0.0186108
587.96;1.50501;81.1777;0.0186108
587.228;1.50501;81.1777;0.016355
587.716;1.50501;81.1921;0.0180469
589.059;1.33519;81.1921;0.0172009
589.059;1.50501;81.2645;0.016073
587.96;1.50501;81.2645;0.0188928
587.716;1.50501;81.3368;0.0203027
587.228;1.50501;81.3368;0.015791
588.449;1.33522;81.3947;0.0188928
588.693;1.33522;81.3947;0.0197388
587.838;1.50501;81.4381;0.0169189
587.838;1.50501;81.4381;0.0183289
588.205;1.33522;81.4815;0.0149451
588.937;1.33522;81.4815;0.016637
589.425;1.50501;81.5538;0.0174829
588.327;1.50501;81.5538;0.0152271
587.594;1.50501;81.6406;0.0203027
587.472;1.50501;81.6406;0.016073
588.083;1.6575;81.713;0.0177649
588.449;1.6575;81.713;0.0205847
587.594;1.6575;81.7564;0.016355
587.716;1.6575;81.7564;0.0188928
588.083;1.6575;81.7998;0.016355
588.571;1.6575;81.7998;0.0197388
589.181;1.50501;81.8866;0.0186108
588.327;1.50501;81.8866;0.0180469
587.594;1.50501;81.9734;0.0205847
587.472;1.50501;81.9734;0.016355
588.083;1.50501;82.0168;0.0174829
588.327;1.50501;82.0168;0.0219946
586.862;1.50501;82.0602;0.015509
587.472;1.50501;82.0602;0.0200208
587.96;1.50501;82.0891;0.015509
589.059;1.50501;82.0891;0.0152271
589.425;1.50501;82.0023;0.0197388
589.059;1.50501;82.0023;0.0143811
587.472;1.50501;81.901;0.0200208
587.594;1.50501;81.901;0.0180469
588.083;1.33522;81.8142;0.016637
588.083;1.33522;81.8142;0.0214307
587.35;1.50501;81.7564;0.0186108
587.106;1.50501;81.7564;0.0188928
587.716;1.50501;81.713;0.016073
588.937;1.50501;81.713;0.0152271
589.425;1.50501;81.7419;0.0205847
588.693;1.50501;81.7419;0.0146631
587.716;1.33522;81.7708;0.0200208
587.838;1.33522;81.7998;0.0188928
588.449;1.33519;81.7998;0.016073
587.838;1.33519;81.7998;0.0211487
587.106;1.14039;81.8142;0.0149451
586.74;1.14039;81.8142;0.0205847
587.594;1.14039;81.8142;0.0177649
588.571;1.50501;81.8432;0.0146631
589.425;1.6575;81.9155;0.0208667
588.571;1.6575;81.9155;0.0149451
587.472;1.65752;81.9878;0.0194568
588.449;1.65752;82.0457;0.0205847
588.083;1.50501;82.0457;0.015791
588.693;1.50501;82.0457;0.0197388
587.716;1.50501;82.0891;0.0143811
586.862;1.50501;82.0891;0.0208667
587.594;1.50501;82.1181;0.0172009
588.937;1.33519;82.1181;0.0146631
589.669;1.50501;82.2049;0.0214307
588.815;1.50501;82.2049;0.0214307
588.327;1.50501;82.2049;0.015509
588.937;1.65752;82.2917;0.0194568
588.693;1.50501;82.3495;0.0149451
588.449;1.50501;82.3495;0.0200208
587.716;1.50501;82.4074;0.0146631
586.984;1.50501;82.4363;0.016637
587.716;1.50501;82.4363;0.0194568
589.181;1.50501;82.4363;0.0146631
589.425;1.50501;82.4797;0.0208667
588.693;1.50501;82.4797;0.016355
588.205;1.65752;82.5087;0.0186108
588.449;1.65752;82.5087;0.0214307
588.327;1.50501;82.5376;0.0140991
588.571;1.50501;82.5376;0.0217126
587.594;1.33522;82.5666;0.0152271
586.496;1.33522;82.5666;0.0191748
587.472;1.50501;82.581;0.0205847
589.181;1.50501;82.581;0.0149451
588.815;1.65752;82.6534;0.0208667
588.693;1.65752;82.6534;0.0149451
588.083;1.50501;82.7257;0.0177649
588.937;1.50501;82.7836;0.0211487
588.327;1.50501;82.7836;0.0143811
588.815;1.50501;82.7836;0.0217126
587.838;1.50501;82.827;0.0152271
587.594;1.50501;82.827;0.0188928
587.716;1.50501;82.8704;0.015509
589.059;1.50501;82.8704;0.015791
589.181;1.50501;82.9572;0.0203027
589.059;1.50501;82.9572;0.0186108
587.838;1.50501;83.0295;0.0174829
588.327;1.50501;83.0295;0.0203027
588.693;1.50501;83.1019;0.0138171
588.449;1.50501;83.1019;0.0217126
587.96;1.6575;83.1597;0.015791
587.35;1.6575;83.1597;0.0211487
588.327;1.50501;83.1887;0.0152271
588.693;1.50501;83.1887;0.0180469
588.937;1.50501;83.2176;0.015509
588.937;1.50501;83.2176;0.0203027
587.472;1.50501;83.2465;0.016073
588.083;1.50501;83.2465;0.0191748
588.449;1.50501;83.261;0.0143811
588.327;1.50501;83.2755;0.0169189
587.594;1.6575;83.2755;0.0169189
587.594;1.6575;83.2755;0.0180469
587.96;1.65752;83.2899;0.0217126
588.937;1.65752;83.2899;0.0143811
589.059;1.65752;83.3767;0.0231226
589.059;1.65752;83.478;0.0211487
587.594;1.50501;83.478;0.015509
588.327;1.50501;83.5503;0.0191748
588.815;1.50501;83.5503;0.0143811
588.083;1.50501;83.5503;0.0203027
587.106;1.50501;83.6082;0.0186108
587.594;1.50501;83.6516;0.0143811
587.838;1.50501;83.6516;0.0211487
588.327;1.50501;83.6516;0.0140991
588.449;1.65752;83.7384;0.0177649
589.059;1.65752;83.8108;0.0217126
588.205;1.50501;83.8108;0.0146631
587.472;1.50501;83.8831;0.0174829
587.838;1.50501;83.8831;0.0146631
587.716;1.50501;83.8831;0.0200208
587.228;1.50501;83.9265;0.0197388
587.106;1.50501;83.9554;0.0146631
587.35;1.50501;83.9554;0.0203027
588.693;1.50501;83.9554;0.0138171
588.327;1.6575;83.9844;0.0177649
588.327;1.6575;83.9844;0.016637
588.327;1.65752;84.0133;0.0143811
587.838;1.50501;84.0278;0.0174829
588.327;1.50501;84.0278;0.016073
587.96;1.50501;84.0278;0.0194568
587.472;1.50501;84.0422;0.0211487
586.74;1.50501;84.0422;0.015791
587.35;1.50501;84.0567;0.0197388
589.181;1.50501;84.0567;0.0140991
588.205;1.65752;84.1291;0.016637
588.937;1.65752;84.1869;0.0222766
588.571;1.6575;84.1869;0.0138171
587.716;1.6575;84.2448;0.0169189
588.815;1.65752;84.2448;0.0169189
587.838;1.65752;84.2882;0.0188928
587.472;1.50501;84.2882;0.0217126
586.984;1.50501;84.3316;0.0149451
587.35;1.50501;84.3316;0.0191748
588.693;1.50501;84.4763;0.0208667
587.96;1.50501;84.4763;0.016073
588.449;1.50501;84.6209;0.0214307
587.96;1.50501;84.6209;0.0135352
587.838;1.50501;84.7367;0.016355
588.205;1.50501;84.7367;0.0183289
587.594;1.50501;84.8235;0.0180469
587.228;1.50501;84.8235;0.0225586
587.594;1.50501;84.8958;0.0143811
586.129;1.65752;84.8958;0.0183289
588.815;1.65752;84.8958;0.0183289
587.96;1.6575;84.9971;0.0149451
588.327;1.6575;84.9971;0.0149451
587.472;1.79711;85.0984;0.0200208
587.838;1.79711;85.0984;0.0143811
588.083;1.50501;85.1852;0.0194568
587.472;1.50501;85.2431;0.0138171
587.472;1.50501;85.2431;0.0217126
587.472;1.65752;85.3009;0.0172009
587.106;1.65752;85.3009;0.0180469
588.571;1.65752;85.3009;0.0180469
587.716;1.50501;85.3443;0.0146631
588.327;1.50501;85.3877;0.015509
587.35;1.50501;85.3877;0.0146631
587.594;1.50501;85.4167;0.015791
587.838;1.50501;85.4167;0.0205847
587.594;1.6575;85.4456;0.0135352
587.106;1.6575;85.4456;0.0217126
587.472;1.50501;85.4601;0.0186108
586.984;1.50501;85.4601;0.016637
588.449;1.50501;85.4601;0.016637
587.96;1.65752;85.5469;0.0140991
587.96;1.65752;85.6192;0.0217126
587.594;1.50501;85.6192;0.015791
587.594;1.50501;85.6771;0.0183289
587.472;1.50501;85.6771;0.0225586
587.96;1.50501;85.7205;0.0140991
586.984;1.50501;85.7205;0.0205847
587.35;1.6575;85.7639;0.0203027
587.35;1.6575;85.7639;0.016355
588.449;1.6575;85.8652;0.0208667
587.96;1.6575;85.8652;0.0172009
588.205;1.6575;85.9664;0.0183289
588.449;1.6575;85.9664;0.016637
587.716;1.50501;86.0532;0.0149451
587.838;1.50501;86.0532;0.0231226
587.716;1.65752;86.1111;0.0146631
586.862;1.65752;86.1111;0.0200208
586.984;1.6575;86.169;0.0152271
587.228;1.6575;86.169;0.015509
588.571;1.6575;86.1979;0.0205847
587.472;1.50501;86.1979;0.0138171
588.205;1.6575;86.2413;0.0177649
588.449;1.6575;86.2413;0.0186108
588.083;1.6575;86.2558;0.0140991
587.594;1.6575;86.2558;0.0225586
587.228;1.50501;86.2703;0.015791
586.862;1.50501;86.2703;0.0186108
586.984;1.65752;86.2847;0.015509
586.374;1.65752;86.2847;0.015509
587.35;1.50501;86.3715;0.0219946
588.083;1.50501;86.3715;0.0138171
587.96;1.50501;86.4439;0.0208667
588.327;1.50501;86.4439;0.0174829
588.083;1.65752;86.5017;0.0143811
587.838;1.65752;86.5017;0.0143811
588.449;1.6575;86.5307;0.016355
586.984;1.6575;86.5307;0.0177649
587.35;1.50501;86.5741;0.0222766
586.74;1.50501;86.5741;0.0222766
587.35;1.50501;86.5741;0.0152271
587.716;1.65752;86.5885;0.0194568
587.594;1.50501;86.603;0.016355
588.327;1.50501;86.603;0.0214307
588.327;1.50501;86.603;0.0214307
587.594;1.65752;86.603;0.0208667
588.205;1.50501;86.6175;0.0183289
586.984;1.50501;86.6175;0.0177649
588.083;1.50501;86.6175;0.0208667
586.984;1.50501;86.6175;0.0152271
587.35;1.50501;86.5596;0.0188928
587.96;1.50501;86.5596;0.0146631
587.96;1.6575;86.5017;0.015509
588.205;1.6575;86.5017;0.0211487
588.815;1.6575;86.4583;0.0152271
588.083;1.6575;86.4583;0.0205847
588.205;1.6575;86.4149;0.0194568
586.74;1.6575;86.4149;0.0174829
587.838;1.50501;86.386;0.0203027
587.35;1.50501;86.386;0.0146631
587.594;1.50501;86.4294;0.0217126
587.96;1.50501;86.4294;0.016355
588.205;1.65752;86.4728;0.0146631
588.449;1.65752;86.4728;0.0217126
588.937;1.65752;86.5162;0.016073
587.838;1.65752;86.5162;0.0188928
588.083;1.50501;86.5451;0.0214307
587.594;1.50501;86.5451;0.016637
588.571;1.6575;86.5596;0.0203027
587.96;1.6575;86.5596;0.0146631
588.205;1.6575;86.5885;0.0211487
588.083;1.6575;86.5885;0.0169189
588.327;1.50501;86.5885;0.0146631
588.083;1.50501;86.5885;0.0217126
588.815;1.50501;86.603;0.0169189
587.96;1.50501;86.603;0.0188928
588.327;1.50501;86.6175;0.0149451
587.472;1.50501;86.6175;0.0149451
587.96;1.6575;86.6175;0.0186108
587.96;1.6575;86.6175;0.0143811
587.96;1.50501;86.7477;0.0169189
587.716;1.50501;86.7477;0.0143811
588.327;1.50501;86.8779;0.0174829
589.181;1.50501;86.8779;0.0211487
588.693;1.50501;86.9792;0.015509
587.716;1.50501;86.9792;0.0222766
588.083;1.50501;87.066;0.0222766
587.35;1.50501;87.1094;0.016073
587.228;1.6575;87.1094;0.0180469
587.838;1.6575;87.1817;0.0152271
587.716;1.65752;87.1817;0.016355
587.96;1.65752;87.1817;0.0197388
588.449;1.6575;87.2251;0.0152271
588.571;1.6575;87.2251;0.0203027
588.937;1.6575;87.2541;0.0188928
586.984;1.6575;87.2541;0.0177649
588.083;1.6575;87.283;0.0217126
587.35;1.6575;87.283;0.0146631
587.838;1.6575;87.3119;0.0217126
587.716;1.6575;87.3119;0.016073
587.594;1.6575;87.3843;0.0152271
587.96;1.6575;87.3843;0.0152271
588.693;1.50501;87.4711;0.0152271
588.937;1.50501;87.4711;0.0211487
589.181;1.65752;87.5289;0.0152271
587.35;1.65752;87.5289;0.0172009
588.327;1.6575;87.5723;0.0177649
587.594;1.6575;87.5723;0.0146631
587.838;1.50501;87.6157;0.0205847
587.716;1.50501;87.6157;0.0172009
587.472;1.65752;87.8472;0.0191748
